20522, 122306
8064, 47032
7087, 39355
620, 8916
66435, 445114
581, 5610
629, 4152
146296, 267790
2751, 9617
11938, 81272
197, 1175
9500, 28102
8068, 45994
3721, 44213
9071, 118568
2820, 8547
2449, 10510
41441, 167999
12331, 68444
9630, 84952
1154, 9650
7475, 56321
3120, 17768
2140, 14205
533, 6064
806, 4127
4446, 32796
4685, 26909
3782, 24090
5216, 23471
21564, 90932
1974, 18773
2016, 13082
2132, 17472
3234, 8090
9398, 153564
1230, 7587
2502, 8019
4787, 43560
4369, 23987
5702, 22299
5361, 22571
8833, 47107
433, 5267
5526, 20553
1371, 4675
160, 1085
7958, 41840
13027, 45395
9909, 60760
4867, 92958
12269, 74768
4259, 11076
1533, 12480
1947, 11314
6342, 31942
7483, 45002
4684, 25932
8979, 92818
21711, 157987
1634, 23993
6325, 25510
3743, 18361
1875, 5307
5217, 16896
2213, 7035
23489, 127181
9121, 54006
701, 3133
14069, 68775
189, 3385
10011, 68024
10648, 89585
1473, 16957
3251, 11734
870, 7981
32542, 147154
5710, 39794
1469, 16729
8212, 25591
3700, 32423
46191, 193876
5243, 34198
1270, 6401
829, 5330
2192, 7996
10832, 141129
69345, 336436
3474, 23927
21228, 149605
2188, 9144
12538, 40213
2541, 9582
353, 2428
509, 3612
54125, 251357
8519, 58943
1409, 10949
5985, 17208
529, 3032
25222, 115414
14032, 51187
5487, 33084
4570, 22543
9846, 62057
13780, 77940
7661, 42852
5520, 20387
22637, 205346
1148, 10842
3825, 17898
4858, 22228
11022, 41138
12886, 42018
12471, 39042
749, 5330
19837, 210501
8677, 69569
35382, 475864
7923, 25223
3458, 14112
12362, 34548
22277, 299582
135, 1628
302, 2402
1421, 9468
1263, 10890
4380, 12465
3689, 8296
1127, 6267
8567, 33388
6783, 34412
1284, 10620
7044, 57622
4052, 50459
17979, 150739
2864, 10019
1999, 6494
4109, 12205
1279, 5369
4226, 11614
5050, 29893
15221, 63261
8703, 75205
3598, 21398
7548, 21852
459, 1874
23415, 119864
38707, 364954
4874, 12325
3005, 7346
7235, 23536
10616, 66389
8123, 25717
8494, 26506
7104, 34124
5486, 19461
129, 608
1990, 14481
13940, 98494
272, 1975
5507, 29500
1217, 5893
312522, 1.73646e+06
25399, 117573
543, 3208
55925, 411770
5129, 28192
7309, 19532
44384, 102918
1263, 8046
3814, 12550
966, 12836
6183, 34289
2575, 10367
3054, 11505
19580, 180218
1380, 2416
1470, 15375
2109, 11857
4197, 23003
1164, 7918
7972, 13449
7538, 57425
21031, 214520
5339, 15998
2571, 9195
568, 5513
3413, 13180
1600, 5614
1068, 9177
2217, 6500
64210, 218582
2212, 16206
937, 8875
11773, 70636
1070, 7269
1451, 7508
2775, 11461
4050, 21661
20559, 177977
1495, 7165
18736, 79602
34818, 245346
1988, 4857
6727, 43246
3369, 33579
4556, 27761
2480, 6882
8580, 71809
2070, 18350
11837, 69061
6903, 36689
6399, 34260
1530, 8418
9476, 19002
1254, 4686
93566, 663731
21794, 109350
443, 1940
9233, 27132
31667, 120609
3101, 25340
9469, 41949
10403, 32322
11207, 44185
767, 7767
358, 2782
9763, 45543
10182, 69208
2327, 6938
11730, 47988
1628, 7395
2244, 10981
7781, 29764
49178, 299251
69049, 826815
615, 2383
1649, 15727
3439, 17031
12309, 33240
6079, 20439
13436, 56050
11558, 127142
6088, 54170
6726, 44315
11142, 59067
681, 3431
5265, 51859
17861, 91418
14238, 45107
2677, 14865
12617, 110582
125, 1800
21631, 111279
3577, 10298
668, 2884
6508, 15186
4143, 9794
1603, 6827
116691, 986869
1212, 12983
5060, 17815
3976, 12876
886651, 4.43326e+06
434, 4961
5737, 32482
3130, 15106
4242, 27063
11121, 54978
2275, 8165
7574, 22922
1848, 3471
7207, 44171
10125, 66117
6171, 31002
792, 2730
218, 1078
904, 5277
1594, 10284
1236, 4572
7583, 29725
5813, 14873
17218, 119031
6329, 31647
17975, 89264
2596, 12103
455, 4695
21119, 87038
683, 3411
17349, 91133
12463, 50715
2552, 9749
2722, 13593
2793, 17299
2088, 8609
8094, 35440
2309, 11738
5201, 19252
7052, 36873
13861, 75668
2065, 14786
10383, 59896
2670, 10720
7155, 18233
13031, 39192
1919, 7287
2772, 11162
637, 2451
4095, 17827
486, 6748
1563, 4100
2997, 13609
8161, 58204
1560, 4031
571, 1591
15282, 64869
4474, 41447
1506, 9620
1592, 4924
32809, 269666
55476, 291085
27543, 121190
20232, 222067
10205, 46910
1602, 7557
1047, 8007
2448, 21230
9633, 41540
3350, 20392
637, 4126
667, 3709
1608, 10992
1030, 9934
5635, 25075
870, 7905
230549, 1.10235e+06
2606, 13160
1571, 6507
96, 961
31352, 390665
3524, 15179
8610, 41616
1291, 5159
14807, 32326
1528, 6367
4954, 73066
3737, 12603
481060, 1.94943e+06
66601, 488921
181, 1693
11630, 33064
3089, 32120
7151, 45411
16272, 53697
36103, 241593
26744, 131914
123644, 577452
5552, 35385
4222, 25365
14938, 86482
1220, 6986
1862, 7508
26046, 314526
2426, 17916
1745, 8454
3581, 19697
1523, 8500
3566, 18265
2928, 9160
1162, 4878
429, 1473
6134, 21089
2280, 15079
14142, 50172
137211, 638390
20038, 96076
5255, 37255
1257, 10534
3661, 14567
10364, 24964
16749, 151429
2792, 15885
3628, 13341
4505, 44060
7377, 21340
1611, 7024
3740, 23102
294, 2620
2637, 9193
1876, 8153
5353, 34043
5932, 21525
1461, 15832
26108, 101737
6615, 40386
9267, 181548
8787, 35105
57985, 516797
4630, 26226
5996, 33415
938, 4473
219, 1706
3272, 12023
65543, 691587
126798, 566938
5555, 36672
24706, 158631
3691, 9431
262, 1796
203, 3786
698, 4300
1885, 4643
417, 1717
3199, 11083
500, 4470
1321, 15800
2114, 17610
3297, 24348
7789, 42584
903, 4175
9805, 21976
2939, 6831
3677, 22343
122554, 582461
204, 2203
2768, 12487
648, 4978
1301, 6763
4153, 16823
1506, 18765
3932, 31600
7972, 77237
295, 1756
969, 7087
592, 3043
4115, 10059
2804, 26128
5375, 27105
17965, 132731
28831, 73833
12271, 306772
22343, 121013
2049, 16667
22151, 110872
3973, 34068
3061, 11067
77684, 486203
4849, 44066
20004, 93814
357, 2399
6289, 32002
6598, 40508
57693, 165599
5307, 15140
64357, 859024
3515, 36798
10504, 88082
1814, 17608
1753, 16211
153, 1767
8024, 22662
444, 3963
6956, 40716
15749, 42756
54475, 255886
26692, 265735
151711, 789077
2272, 7612
6752, 31714
5768, 46941
3315, 8047
85640, 394747
3594, 4926
3428, 15949
3453, 14904
11727, 101413
15946, 94658
1253, 2990
24471, 112196
328, 2094
7049, 45624
3283, 15343
13843, 43672
5284, 21588
1934, 9478
498, 3493
754, 5744
391, 2594
346, 1295
6207, 47220
3123, 31197
16478, 170637
82276, 621054
194202, 616780
1573, 23372
3965, 15220
498, 2403
3244, 28231
33729, 162587
4643, 43901
2440, 5370
4700, 26895
664, 3664
18959, 133189
441, 5734
10851, 70126
4253, 21919
6690, 17408
1063, 9547
1249, 8831
3619, 31145
510, 2792
1584, 3900
8953, 32921
134734, 828706
10085, 67714
47057, 250320
9584, 28753
56229, 273069
183, 685
86138, 684491
132090, 664429
4603, 33844
1232, 8516
974, 5102
3930, 10503
19671, 84688
281, 1800
8257, 22849
3041, 8304
8346, 92501
1763, 22524
67115, 1.04426e+06
86035, 841440
17895, 137599
5216, 18702
1191, 6222
183, 2881
544, 13234
3551, 12640
5463, 18765
5805, 27812
1817, 12744
313, 2128
17632, 107967
3822, 62379
3358, 12639
8444, 103413
2339, 18085
3718, 18415
5398, 18141
58741, 275366
5789, 24019
24672, 114509
5462, 33432
2881, 19916
9568, 35609
4589, 12927
1579, 10561
1587, 6670
2514, 18553
498, 5236
5949, 26252
655, 3095
17000, 92372
13479, 89039
3229, 11054
27568, 115005
641, 4015
20173, 74833
2026, 14550
10132, 67038
11013, 28047
1208, 4438
1978, 12680
1853, 22309
196, 995
9972, 91888
1437, 12128
5393, 24252
1225, 6135
1506, 7831
21067, 63965
15527, 186732
67945, 317809
57569, 606530
373, 2905
1982, 14243
6112, 14431
1961, 6770
6921, 22911
3650, 14618
2434, 9369
4208, 16097
1158, 8891
1589, 11979
7528, 34327
3096, 19586
3355, 23229
8280, 42947
8574, 65193
4726, 27721
12761, 87180
1802, 6353
10120, 51042
397, 2805
9842, 42855
222882, 1.10456e+06
16818, 130417
6252, 33122
1526, 8851
7890, 46608
4961, 43194
17737, 62344
14864, 223694
5849, 70844
5273, 25600
3392, 27139
3083, 15572
8184, 39108
716, 6439
1596, 11310
6105, 37162
251153, 706127
4447, 11841
325, 2562
2267, 10149
175352, 900672
4789, 31110
3178, 17240
1391, 4793
8711, 46206
4854, 37726
1624, 12423
792, 4345
12264, 35729
2535, 19540
3263, 11519
1775, 5317
910, 4302
1778, 6459
13720, 93513
5380, 24713
41788, 273666
180, 1785
6838, 48957
137, 1200
260, 1883
8770, 54069
578, 4622
268, 2140
20146, 84475
3220, 13571
4125, 25761
5264, 22958
997, 4009
2200, 12517
37792, 171013
2267, 9635
4442, 33409
7638, 85714
3070, 14555
86708, 366238
7454, 53423
5663, 20622
1174, 5850
4334, 19528
12884, 51353
3882, 30417
9251, 40913
11474, 44779
4096, 13564
5626, 23198
2236, 13536
3062, 22075
228, 1758
6256, 22054
2456, 6610
632, 5523
4616, 11436
3341, 10635
5438, 21320
653, 2390
54, 1006
5256, 20211
23567, 264474
3417, 33167
15778, 71164
3195, 14431
176, 755
226, 1664
1110, 6469
4481, 14180
1228, 19172
4596, 42523
3133, 11238
11770, 41138
2473, 12068
158, 1858
281, 2531
7633, 18436
7486, 45830
10042, 82127
8464, 32036
287, 2409
1824, 6794
4664, 16988
11222, 64878
483, 6407
10621, 84700
1615, 13731
1292, 8580
485, 2830
3872, 17639
1796, 15404
12754, 58764
1016, 5940
4478, 20497
602, 5378
335, 2042
116, 579
5877, 24353
396, 4055
1242, 6426
825, 6358
18909, 70978
8604, 46542
1706, 9385
9009, 47444
7958, 36540
6997, 30395
681, 4701
3364, 18481
13455, 60479
6103, 19907
19395, 106610
2883, 11365
70, 1193
300, 2303
2166, 16444
2418, 8426
3817, 33876
6984, 29388
2814, 6517
7472, 36179
3677, 12978
1196, 8170
1773, 11903
4582, 27686
53457, 257564
2607, 10845
4915, 16031
7243, 41443
22771, 151370
5563, 32204
15034, 54668
2284, 15815
1495, 7879
2523, 8492
6499, 30099
76275, 413718
1019, 5733
16059, 55894
609, 4896
21684, 101643
810, 3648
4745, 16986
162, 1934
5190, 21330
866, 11620
4538, 46240
1611, 8708
3987, 9465
782, 3548
14283, 126635
8037, 33612
92694, 450153
2615, 12675
2783, 14671
1104, 9800
122031, 763792
275, 1729
9100, 34083
200, 2474
4039, 11752
7743, 24373
14514, 40151
7498, 27773
35672, 150320
8424, 50362
749, 2260
12103, 50681
3315, 10550
1859, 13560
1419, 6952
15434, 291426
292, 2132
923, 8532
443, 4239
145194, 714675
58303, 303103
1033, 6699
431, 5342
82864, 391851
20922, 150156
4227, 18364
20395, 122233
5142, 15467
2604, 6450
1147, 10001
2525, 16819
5470, 66652
1243, 7598
7657, 50594
8592, 39240
10547, 69084
2050, 4833
5089, 26468
415, 2947
5198, 93866
937, 4209
540, 3077
6530, 21252
8131, 17635
6387, 19448
1045, 3150
1489, 15874
974, 3435
17106, 95382
5755, 27599
5847, 19765
6063, 48001
114, 613
220, 1149
2186, 11041
18508, 231097
8815, 19996
423, 3216
806, 2107
21787, 106906
1325, 6264
960, 5102
568, 3255
2630, 29325
821653, 3.49536e+06
1375, 13049
5187, 34426
4295, 14874
1408, 7144
39613, 170394
2860, 13320
10774, 56966
12171, 59753
17580, 42770
6446, 20378
4947, 13241
104166, 791125
524, 4926
4457, 31094
427, 2985
2244, 10059
1090, 4286
35537, 176713
9191, 46012
55, 825
31454, 165227
9872, 51205
3837, 13802
2820, 8435
489, 3315
6118, 18241
782, 6114
8225, 39497
15672, 97255
5266, 22659
14986, 63987
7803, 145912
10281, 24797
155144, 1.11874e+06
34446, 290054
2475, 13769
23953, 191413
3619, 18458
5212, 44523
8329, 42038
2663, 12380
3987, 18900
3771, 25255
6183, 26504
8906, 40102
9562, 56541
27082, 152115
6320, 18839
285, 2320
866, 3740
4243, 18410
1991, 7596
1108, 3557
289213, 513603
8394, 35383
229, 1774
19745, 79571
3137, 15202
5924, 27425
221138, 1.14255e+06
34846, 367907
9029, 39872
61663, 207413
40, 737
450, 2695
4567, 24905
3702, 18225
100, 1742
11819, 43353
4677, 14836
8030, 13180
6936, 24232
555, 4051
1061, 9373
97195, 895585
2655, 19246
6524, 46965
93, 692
310, 1840
4461, 17047
8719, 38307
6933, 28809
55583, 262076
4738, 27829
573, 4137
8394, 33210
18755, 87418
22665, 132411
2042, 17220
1943, 6647
4480, 18329
3132, 10260
1096, 8230
13858, 73688
14227, 293511
1849, 8696
655, 5878
5608, 27158
9561, 33183
2716, 18968
112411, 548005
1416, 1734
1331, 5473
2913, 10672
2011, 16284
27501, 121867
983, 8724
2125, 14324
3925, 5603
2521, 15270
17610, 72387
5043, 118755
5810, 40123
4405, 32485
5066, 27864
7926, 51492
950, 6041
3440, 18159
1453, 4473
113, 1252
15300, 56617
6399, 25528
1014, 6296
2838, 14415
41728, 115514
8759, 30491
21858, 125937
15524, 77006
62323, 259254
2356, 16219
10158, 56514
4830, 22217
1785, 15262
2335, 21990
23001, 143174
137, 1299
1617, 10157
2433, 7936
9879, 42826
970, 5414
3956, 25500
1930, 7383
22244, 63625
3073, 35186
7135, 74994
4321, 31002
454, 788
5699, 42307
3694, 18045
2522, 10762
1479, 7226
3295, 13227
8426, 39288
4980, 13256
124, 1238
9711, 38065
9837, 50177
2046, 17378
18142, 53530
5682, 37674
1273, 12767
4545, 9209
27156, 142329
1201, 9396
118875, 603258
22441, 121801
8934, 34834
8056, 26657
4290, 21890
36169, 187366
730, 2953
2557, 8641
1872, 11880
3490, 17926
5534, 24641
6315, 67865
2915, 11229
4351, 33738
635, 8805
2578, 29190
21628, 99089
3669, 12716
6439, 21410
6328, 29615
3113, 17812
3640, 11828
163, 1787
5918, 24615
3192, 9221
71893, 365130
118943, 577533
17279, 60007
48031, 523317
2417, 11409
5126, 12009
2148, 16459
3540, 24157
6358, 33448
4419, 27262
1452, 17328
126924, 669583
25167, 194654
3040, 6056
902, 10899
998, 6535
18342, 104930
11237, 60248
1302, 5128
4394, 18797
6830, 39103
9640, 42352
52969, 207842
4020, 28596
9452, 77053
6240, 48860
2683, 6625
4676, 23884
245, 1702
4176, 16018
1715, 19930
8588, 42989
380, 2797
736, 3474
8974, 29154
2114, 20451
5227, 20726
2212, 7353
25185, 134888
1777, 10509
15639, 134260
37328, 549004
5653, 17260
9568, 49796
710, 4558
4715, 12983
18895, 130846
643, 8144
31205, 150944
2454, 8971
4779, 25534
1698, 18695
15707, 53744
1683, 8444
140, 900
3688, 14434
16887, 73902
1541, 9427
247, 1860
2009, 30948
3590, 22436
2926, 20556
49434, 239665
13, 78
2835, 14941
2151, 13779
26821, 167206
5751, 37465
58531, 436609
566, 6848
18265, 96228
3473, 10553
7893, 63498
14794, 91770
8277, 39293
326, 6073
395, 3093
910, 7471
3384, 7714
4943, 53339
5825, 112249
3616, 34992
131, 261
16229, 110696
23530, 149244
22186, 146533
2616, 17184
97532, 562538
14366, 149276
68, 655
22458, 145569
1350, 9024
200281, 633202
7534, 44191
10548, 53624
1406, 12891
1922, 18543
350, 2057
126, 745
252, 2036
483, 3149
865, 3510
1801, 23113
1538, 14470
660, 5848
15, 214
239196, 1.91565e+06
1289, 13389
962, 6782
31556, 106691
608256, 2.05811e+06
467, 4649
906, 2429
244, 1293
309, 2297
2110, 8029
1114, 6780
26435, 237915
9610, 38738
435, 3938
12371, 57404
7887, 23853
3651, 18149
3671, 11188
8696, 44727
5311, 32703
11034, 21368
4285, 36819
1052, 3400
1187, 7549
8686, 53888
65502, 404677
802, 3032
1636, 12531
1813, 11480
19742, 135687
9349, 67408
1324, 14035
16522, 110694
3925, 15234
6155, 50858
2107, 11886
1622, 3954
6342, 23869
361, 3622
18388, 96399
13571, 98337
3207, 18801
551, 6291
28930, 189107
6981, 28954
39353, 201476
1714, 5511
1785, 6927
3105, 28406
13550, 45679
1972, 15134
13821, 72339
344, 1416
310, 3514
16046, 54813
1052, 6386
43565, 272756
63467, 626910
87261, 426498
3164, 9107
1452, 10029
6518, 26247
21089, 209058
1575, 6560
2016, 11539
2419, 5387
3141, 10719
3441, 14912
10457, 54269
9459, 41154
3000, 9529
3160, 23226
3406, 17334
45873, 283084
55999, 447455
17464, 68441
1292, 9708
559, 4873
174, 1533
71667, 326445
2814, 17100
2770, 7925
9697, 79514
10410, 89931
45701, 305971
2396, 11372
2501, 11846
5366, 25209
7836, 36606
1796, 8982
16013, 78014
19217, 67060
7119, 20400
13083, 44951
11819, 38185
13706, 52029
1637, 15619
5858, 25811
4300, 13105
2197, 12571
6947, 38437
4267, 11521
7072, 32129
2350, 10289
11277, 52380
12783, 78385
3551, 23005
7652, 33396
11047, 40058
2444, 25049
10500, 49909
6424, 17372
8431, 72572
14590, 116587
33936, 133739
3106, 6912
104645, 590497
3269, 24491
5328, 31757
3717, 30011
2825, 5354
15600, 70669
11276, 47849
5136, 13354
2076, 13661
6687, 18514
2454, 20644
12694, 23001
49022, 310590
1800, 6984
13966, 88251
13861, 46203
65885, 260701
2984, 13978
2467, 6889
5910, 17473
9388, 32126
6849, 62366
687, 3389
4039, 10257
1521, 8861
3675, 23845
2369, 9251
11570, 64535
3332, 13903
1842, 5725
36681, 245653
2015, 6320
12192, 59265
495, 1781
14374, 58666
20327, 151096
13346, 73991
5058, 18655
14476, 40522
3772, 10268
755, 4491
2020, 6258
882, 3960
405, 2917
6209, 18774
3998, 31778
504, 5284
7378, 46220
8172, 28794
3423, 16601
12453, 66737
4083, 32771
2897, 16947
897, 4287
5504, 29495
7425, 41719
2320, 49280
5483, 27044
1456, 9584
3163, 25188
5886, 15934
1281, 17267
21122, 204250
1226, 8457
1859, 10772
21245, 106346
387, 2899
11840, 168899
1754, 10452
2068, 9624
18055, 114710
3904, 32634
1582, 7702
11507, 175203
2679, 13096
8655, 57611
2751, 16915
3865, 17852
3964, 19979
4105, 25522
358, 2540
5696, 20500
196, 1495
91, 698
7236, 39182
5931, 40477
6999, 27006
3286, 14546
9446, 62040
44416, 270144
778, 17152
1.80077e+06, 7.7494e+06
8174, 43003
13070, 340541
1362, 9297
3538, 28337
152, 547
1622, 8151
10, 77
2825, 7819
27586, 95359
15171, 48979
59971, 248114
1479, 7822
90539, 382181
1195, 5514
5643, 26500
7328, 16901
2817, 8602
49737, 281526
16544, 102061
659, 3431
19525, 67980
1166, 4392
935, 10410
7008, 28828
1416, 7039
3696, 23535
7768, 43658
1689, 9750
107514, 758619
5303, 15540
4055, 9723
19070, 95456
2508, 13281
7215, 29031
4877, 17551
5760, 41390
35237, 105865
4773, 8823
44838, 315269
3557, 12057
4167, 14481
5068, 22282
1389, 14704
13618, 36098
37318, 242303
22502, 113160
18691, 74414
2647, 9276
12914, 90706
680, 7413
3660, 17095
4995, 30672
8178, 65349
4831, 37638
19636, 84335
3493, 10922
1750, 10499
3693, 8471
3557, 20245
1442, 4679
41044, 206619
977, 6774
8318, 24409
1062, 12579
4923, 34759
53114, 307426
4127, 21685
7776, 72304
14800, 122202
4826, 16832
682561, 3.53133e+06
1505, 7454
20078, 240933
5451, 36920
6327, 22582
3093, 13683
61389, 288292
1803, 6607
3070, 30829
6981, 33441
190586, 789435
1465, 10865
3401, 16366
4685, 24322
7295, 19220
12158, 56191
60656, 271324
8750, 26121
5170, 21618
2355, 8221
9032, 49759
2847, 15507
8573, 19519
10625, 63277
2047, 13094
18454, 72113
4945, 34818
1322, 10909
7160, 39758
1221, 9286
3591, 26341
744, 8278
8044, 26777
2799, 12832
871, 4196
5066, 25172
5219, 28558
19941, 136212
1490, 8458
4400, 8964
2164, 17874
5441, 19115
863, 3827
3729, 10653
2265, 11869
3313, 13767
4669, 25797
554, 3338
10503, 53729
5133, 22072
2430, 12431
7706, 28521
9690, 90443
892, 7846
17280, 147043
13169, 73201
17392, 32275
8041, 34408
4328, 32500
125, 1599
441, 5225
1694, 7759
10581, 56760
5412, 12468
1361, 6321
8626, 26704
4970, 17898
7364, 29234
9847, 36332
7423, 12903
4744, 15942
23661, 283008
850, 5293
2118, 11442
387, 2112
4158, 16352
7064, 38001
1517, 9885
25934, 54092
24717, 164314
1782, 7582
1044, 8668
53557, 200352
3050, 32581
9631, 42206
155, 539
5936, 20462
2398, 25878
68, 470
483, 1868
414, 3738
4924, 25147
2965, 25118
252, 1664
155931, 899135
6114, 23987
9890, 38781
13026, 164059
8477, 38555
2357, 20935
5109, 19458
2422, 8670
769, 1806
1232, 11627
505, 1617
17574, 74864
1729, 4546
3225, 21390
1420, 4088
67654, 177657
1610, 14430
3582, 17887
755, 3262
638, 7766
41612, 324352
3838, 37034
15509, 101787
13716, 49984
4473, 15475
979, 7044
12804, 135544
21793, 132836
1998, 6933
529912, 2.09834e+06
6184, 29950
3118, 30689
13507, 91848
10556, 154717
127196, 1.44626e+06
71085, 742632
1005, 9519
11179, 76920
16206, 127469
7122, 37940
4657, 19696
1677, 10892
3598, 22959
8468, 36957
1370, 4760
5254, 21320
1038, 13659
638, 3969
206584, 821553
220, 2117
45, 674
783, 3797
923, 3965
4357, 23965
5889, 18670
2764, 15385
19934, 165874
2271, 12932
11015, 34415
3828, 10190
18593, 106486
5966, 16463
765, 9809
610, 5869
2802, 12448
1062, 6834
82194, 348288
1895, 7652
1487, 11532
39452, 170417
1808, 13049
44050, 580195
1190, 11729
810, 8069
23176, 93841
6277, 16702
2184, 5709
10413, 69345
3490, 21506
944, 6937
1821, 31294
35978, 131729
2697, 7835
18428, 133793
1280, 7627
7777, 27614
112479, 671872
2748, 12498
19958, 149017
8866, 35146
6535, 40024
1847, 10906
3029, 15921
11698, 54968
73328, 306254
4974, 23169
47952, 193618
1998, 7474
2203, 7400
1678, 9108
4140, 24985
6409, 33492
6609, 30045
6869, 21622
69040, 939768
2072, 9568
3234, 7561
7013, 19670
9309, 41466
94362, 470208
49828, 763761
31154, 172675
64349, 447851
23825, 87131
1683, 7896
1864, 16684
6540, 35028
758, 5762
14520, 83490
834, 5251
3411, 14950
905, 3862
7091, 20578
18778, 97360
3768, 22322
2765, 14670
5030, 30772
8015, 60912
3845, 9405
4736, 16030
2998, 12706
4505, 17241
424, 10353
2670, 14242
671, 4240
473, 5088
21988, 467245
2625, 10449
4134, 29070
4781, 30863
2014, 8446
351, 2644
2535, 26899
294, 1001
1899, 12611
1203, 8823
6410, 34290
6366, 24310
138255, 696711
8828, 27311
898, 7631
2001, 11429
6178, 36296
39374, 171557
