0, 0
0, 2
2, 0
0, 0
3, 7
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
1, 1
1, 0
2, 2
1, 1
9, 12
0, 0
2, 0
2, 0
1, 0
0, 0
1, 0
0, 0
0, 0
1, 10
0, 0
0, 0
0, 0
4, 1
0, 0
2, 0
1, 1
0, 0
1, 0
0, 1
2, 1
0, 1
2, 0
0, 0
1, 0
1, 1
0, 0
1, 0
0, 0
0, 0
0, 0
1, 0
1, 0
0, 0
0, 0
0, 4
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
1, 1
9, 30
0, 0
0, 0
0, 1
0, 0
0, 0
0, 1
0, 0
1, 0
0, 0
0, 0
0, 1
0, 1
0, 0
0, 3
0, 0
0, 1
1, 0
0, 1
0, 0
0, 0
2, 0
0, 0
1, 4
0, 0
0, 0
0, 0
0, 1
1, 1
0, 0
2, 1
2, 1
1, 0
1, 1
0, 0
1, 0
7, 0
0, 1
9, 6
0, 2
0, 0
0, 0
0, 0
0, 0
0, 1
0, 0
1, 0
1, 0
0, 0
1, 0
1, 1
1, 0
0, 0
0, 2
1, 1
1, 0
3, 0
0, 0
1, 0
1, 1
1, 0
0, 1
0, 0
0, 0
2, 1
0, 0
6, 6
0, 0
1, 1
1, 0
1, 3
0, 0
0, 0
1, 0
0, 0
6, 17
1, 0
0, 1
0, 0
0, 0
1, 0
0, 1
0, 0
1, 0
0, 0
0, 1
0, 0
1, 0
0, 0
0, 0
1, 0
0, 0
2, 2
3, 1
1, 0
0, 1
0, 0
2, 0
3, 8
0, 0
1, 0
0, 2
0, 1
1, 1
1, 0
2, 1
0, 0
1, 0
0, 0
0, 0
0, 1
0, 2
1, 1
1, 0
1, 0
1, 0
0, 0
1, 0
0, 0
1, 0
0, 0
0, 0
1, 1
0, 0
1, 0
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
1, 0
0, 0
1, 1
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
1, 1
0, 0
0, 0
1, 0
3, 1
1, 1
0, 0
1, 1
0, 0
0, 0
0, 4
1, 0
1, 0
0, 1
0, 6
1, 0
1, 0
0, 0
0, 0
1, 0
0, 0
2, 1
1, 0
0, 0
2, 2
0, 1
0, 1
0, 0
1, 0
0, 0
1, 1
0, 0
0, 0
1, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
6, 1
0, 1
0, 0
0, 0
2, 1
0, 0
26, 14
1, 0
2, 2
0, 0
4, 0
0, 0
0, 0
1, 1
1, 0
1, 0
0, 2
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
2, 0
0, 0
0, 0
0, 1
0, 0
4, 7
0, 0
0, 0
1, 0
5, 0
1, 0
0, 0
1, 1
0, 0
1, 0
0, 0
0, 1
1, 0
0, 1
0, 1
0, 0
1, 0
0, 1
1, 0
1, 0
0, 0
0, 0
2, 3
0, 0
6, 6
0, 0
0, 1
4, 42
0, 0
0, 0
1, 0
0, 1
0, 0
0, 0
0, 0
0, 1
0, 0
3, 1
0, 1
2, 0
1, 0
1, 0
0, 0
0, 0
0, 0
2, 0
0, 0
0, 4
2, 1
1, 0
1, 2
0, 0
1, 1
2, 5
1, 4
0, 0
0, 0
1, 0
4, 12
1, 0
6, 4
0, 0
1, 0
0, 0
0, 1
0, 0
0, 0
5, 13
1, 1
0, 2
1, 1
1, 3
0, 1
2, 4
0, 0
0, 1
3, 0
1, 0
0, 0
1, 0
1, 4
0, 0
0, 0
1, 2
0, 0
1, 0
0, 1
0, 0
0, 1
0, 0
3, 0
1, 0
0, 0
1, 2
0, 0
3, 4
3, 4
0, 1
1, 0
0, 0
0, 0
0, 0
1, 0
3, 14
0, 0
1, 0
0, 1
0, 1
2, 0
0, 1
1, 0
0, 0
0, 0
3, 5
0, 0
0, 0
0, 0
